,,,,2,3,2,3,,,,,,,,,,,,,
23286,041bf6c9-8b33-4ca0-a787-762eb8837d0c,dislike,10/5/2020 5:07,GIF,Food,negative,10,,,,,,,,,10/5/2020 5:07,October,,,
23287,041bf6c9-8b33-4ca0-a787-762eb8837d0c,adore,10/20/2020 4:54,GIF,Food,positive,72,,,,,,,,,10/20/2020 4:54,October,,,
23288,041bf6c9-8b33-4ca0-a787-762eb8837d0c,peeking,7/22/2020 15:28,GIF,Food,neutral,35,,,,,,,,,7/22/2020 15:28,July,,,
23289,041bf6c9-8b33-4ca0-a787-762eb8837d0c,hate,5/5/2021 13:20,GIF,Food,negative,5,,,,,,,,,5/5/2021 13:20,May,,,
23290,041bf6c9-8b33-4ca0-a787-762eb8837d0c,want,10/22/2020 13:51,GIF,Food,positive,70,,,,,,,,,10/22/2020 13:51,October,,,
23291,041bf6c9-8b33-4ca0-a787-762eb8837d0c,cherish,12/4/2020 17:20,GIF,Food,positive,70,,,,,,,,,12/4/2020 17:20,December,,,
23292,041bf6c9-8b33-4ca0-a787-762eb8837d0c,want,12/30/2020 0:06,GIF,Food,positive,70,,,,,,,,,12/30/2020 0:06,December,,,
23293,041bf6c9-8b33-4ca0-a787-762eb8837d0c,like,2/19/2021 13:27,GIF,Food,positive,50,,,,,,,,,2/19/2021 13:27,February,,,
23294,041bf6c9-8b33-4ca0-a787-762eb8837d0c,want,10/23/2020 12:41,GIF,Food,positive,70,,,,,,,,,10/23/2020 12:41,October,,,
23295,041bf6c9-8b33-4ca0-a787-762eb8837d0c,heart,6/10/2021 5:34,GIF,Food,positive,60,,,,,,,,,6/10/2021 5:34,June,,,
23296,041bf6c9-8b33-4ca0-a787-762eb8837d0c,love,5/26/2021 22:41,GIF,Food,positive,65,,,,,,,,,5/26/2021 22:41,May,,,
23297,041bf6c9-8b33-4ca0-a787-762eb8837d0c,want,7/10/2020 13:54,GIF,Food,positive,70,,,,,,,,,7/10/2020 13:54,July,,,
23298,041bf6c9-8b33-4ca0-a787-762eb8837d0c,super love,5/14/2021 3:57,GIF,Food,positive,75,,,,,,,,,5/14/2021 3:57,May,,,
23299,041bf6c9-8b33-4ca0-a787-762eb8837d0c,interested,8/8/2020 21:36,GIF,Food,positive,30,,,,,,,,,8/8/2020 21:36,August,,,
23300,041bf6c9-8b33-4ca0-a787-762eb8837d0c,love,10/29/2020 13:47,GIF,Food,positive,65,,,,,,,,,10/29/2020 13:47,October,,,
23301,041bf6c9-8b33-4ca0-a787-762eb8837d0c,worried,8/10/2020 19:34,GIF,Food,negative,12,,,,,,,,,8/10/2020 19:34,August,,,
23302,041bf6c9-8b33-4ca0-a787-762eb8837d0c,disgust,12/8/2020 11:35,GIF,Food,negative,0,,,,,,,,,12/8/2020 11:35,December,,,
23303,041bf6c9-8b33-4ca0-a787-762eb8837d0c,dislike,3/4/2021 14:31,GIF,Food,negative,10,,,,,,,,,3/4/2021 14:31,March,,,
23304,041bf6c9-8b33-4ca0-a787-762eb8837d0c,worried,10/28/2020 1:31,GIF,Food,negative,12,,,,,,,,,10/28/2020 1:31,October,,,
23305,041bf6c9-8b33-4ca0-a787-762eb8837d0c,adore,12/6/2020 5:27,GIF,Food,positive,72,,,,,,,,,12/6/2020 5:27,December,,,
23306,041bf6c9-8b33-4ca0-a787-762eb8837d0c,interested,1/19/2021 9:30,GIF,Food,positive,30,,,,,,,,,1/19/2021 9:30,January,,,
23307,041bf6c9-8b33-4ca0-a787-762eb8837d0c,love,3/11/2021 9:51,GIF,Food,positive,65,,,,,,,,,3/11/2021 9:51,March,,,
23308,041bf6c9-8b33-4ca0-a787-762eb8837d0c,intrigued,9/7/2020 18:40,GIF,Food,positive,45,,,,,,,,,9/7/2020 18:40,September,,,
23309,041bf6c9-8b33-4ca0-a787-762eb8837d0c,hate,2/23/2021 3:55,GIF,Food,negative,5,,,,,,,,,2/23/2021 3:55,February,,,
23310,041bf6c9-8b33-4ca0-a787-762eb8837d0c,worried,6/27/2020 15:05,GIF,Food,negative,12,,,,,,,,,6/27/2020 15:05,June,,,
23311,041bf6c9-8b33-4ca0-a787-762eb8837d0c,scared,2/22/2021 3:53,GIF,Food,negative,15,,,,,,,,,2/22/2021 3:53,February,,,
23312,041bf6c9-8b33-4ca0-a787-762eb8837d0c,adore,10/12/2020 22:42,GIF,Food,positive,72,,,,,,,,,10/12/2020 22:42,October,,,
23313,041bf6c9-8b33-4ca0-a787-762eb8837d0c,super love,8/6/2020 7:34,GIF,Food,positive,75,,,,,,,,,8/6/2020 7:34,August,,,
23314,041bf6c9-8b33-4ca0-a787-762eb8837d0c,scared,3/20/2021 4:02,GIF,Food,negative,15,,,,,,,,,3/20/2021 4:02,March,,,
23315,041bf6c9-8b33-4ca0-a787-762eb8837d0c,interested,11/1/2020 16:23,GIF,Food,positive,30,,,,,,,,,11/1/2020 16:23,November,,,
23316,041bf6c9-8b33-4ca0-a787-762eb8837d0c,intrigued,8/6/2020 17:17,GIF,Food,positive,45,,,,,,,,,8/6/2020 17:17,August,,,
23317,041bf6c9-8b33-4ca0-a787-762eb8837d0c,dislike,12/28/2020 11:01,GIF,Food,negative,10,,,,,,,,,12/28/2020 11:01,December,,,
23318,041bf6c9-8b33-4ca0-a787-762eb8837d0c,worried,5/15/2021 8:20,GIF,Food,negative,12,,,,,,,,,5/15/2021 8:20,May,,,
23319,041bf6c9-8b33-4ca0-a787-762eb8837d0c,cherish,6/24/2020 9:56,GIF,Food,positive,70,,,,,,,,,6/24/2020 9:56,June,,,
23320,041bf6c9-8b33-4ca0-a787-762eb8837d0c,interested,4/1/2021 11:44,GIF,Food,positive,30,,,,,,,,,4/1/2021 11:44,April,,,
23321,041bf6c9-8b33-4ca0-a787-762eb8837d0c,want,8/27/2020 8:38,GIF,Food,positive,70,,,,,,,,,8/27/2020 8:38,August,,,
23322,041bf6c9-8b33-4ca0-a787-762eb8837d0c,disgust,3/31/2021 19:22,GIF,Food,negative,0,,,,,,,,,3/31/2021 19:22,March,,,
23323,041bf6c9-8b33-4ca0-a787-762eb8837d0c,adore,2/11/2021 14:17,GIF,Food,positive,72,,,,,,,,,2/11/2021 14:17,February,,,
23324,041bf6c9-8b33-4ca0-a787-762eb8837d0c,dislike,9/21/2020 14:45,GIF,Food,negative,10,,,,,,,,,9/21/2020 14:45,September,,,
23325,041bf6c9-8b33-4ca0-a787-762eb8837d0c,want,8/12/2020 3:33,GIF,Food,positive,70,,,,,,,,,8/12/2020 3:33,August,,,
23326,041bf6c9-8b33-4ca0-a787-762eb8837d0c,indifferent,5/14/2021 22:30,GIF,Food,neutral,20,,,,,,,,,5/14/2021 22:30,May,,,
23327,041bf6c9-8b33-4ca0-a787-762eb8837d0c,cherish,10/21/2020 2:54,GIF,Food,positive,70,,,,,,,,,10/21/2020 2:54,October,,,
23328,041bf6c9-8b33-4ca0-a787-762eb8837d0c,heart,1/7/2021 5:01,GIF,Food,positive,60,,,,,,,,,1/7/2021 5:01,January,,,
23329,041bf6c9-8b33-4ca0-a787-762eb8837d0c,hate,2/20/2021 7:47,GIF,Food,negative,5,,,,,,,,,2/20/2021 7:47,February,,,
23331,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,super love,4/18/2021 3:14,audio,dogs,positive,75,,,,,,,,,4/18/2021 3:14,April,,,
23332,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,heart,8/7/2020 15:11,audio,dogs,positive,60,,,,,,,,,8/7/2020 15:11,August,,,
23333,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,peeking,1/3/2021 2:45,audio,dogs,neutral,35,,,,,,,,,1/3/2021 2:45,January,,,
23334,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,intrigued,10/17/2020 6:30,audio,dogs,positive,45,,,,,,,,,10/17/2020 6:30,October,,,
23335,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,indifferent,6/4/2021 7:30,audio,dogs,neutral,20,,,,,,,,,6/4/2021 7:30,June,,,
23336,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,dislike,7/16/2020 8:12,audio,dogs,negative,10,,,,,,,,,7/16/2020 8:12,July,,,
23337,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,like,3/3/2021 6:24,audio,dogs,positive,50,,,,,,,,,3/3/2021 6:24,March,,,
23338,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,like,1/14/2021 14:01,audio,dogs,positive,50,,,,,,,,,1/14/2021 14:01,January,,,
23339,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,hate,9/27/2020 15:10,audio,dogs,negative,5,,,,,,,,,9/27/2020 15:10,September,,,
23340,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,cherish,5/30/2021 23:47,audio,dogs,positive,70,,,,,,,,,5/30/2021 23:47,May,,,
23341,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,scared,11/11/2020 0:39,audio,dogs,negative,15,,,,,,,,,11/11/2020 0:39,November,,,
23342,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,indifferent,12/17/2020 14:48,audio,dogs,neutral,20,,,,,,,,,12/17/2020 14:48,December,,,
23343,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,disgust,11/25/2020 3:55,audio,dogs,negative,0,,,,,,,,,11/25/2020 3:55,November,,,
23344,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,like,12/13/2020 9:12,audio,dogs,positive,50,,,,,,,,,12/13/2020 9:12,December,,,
23345,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,disgust,3/27/2021 0:17,audio,dogs,negative,0,,,,,,,,,3/27/2021 0:17,March,,,
23346,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,dislike,11/14/2020 9:57,audio,dogs,negative,10,,,,,,,,,11/14/2020 9:57,November,,,
23347,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,love,12/2/2020 0:28,audio,dogs,positive,65,,,,,,,,,12/2/2020 0:28,December,,,
23348,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,disgust,12/15/2020 9:44,audio,dogs,negative,0,,,,,,,,,12/15/2020 9:44,December,,,
23349,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,heart,4/16/2021 9:23,audio,dogs,positive,60,,,,,,,,,4/16/2021 9:23,April,,,
23350,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,peeking,2/22/2021 22:15,audio,dogs,neutral,35,,,,,,,,,2/22/2021 22:15,February,,,
23351,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,dislike,12/24/2020 12:33,audio,dogs,negative,10,,,,,,,,,12/24/2020 12:33,December,,,
23352,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,scared,8/6/2020 21:38,audio,dogs,negative,15,,,,,,,,,8/6/2020 21:38,August,,,
23353,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,cherish,11/4/2020 3:22,audio,dogs,positive,70,,,,,,,,,11/4/2020 3:22,November,,,
23354,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,disgust,3/8/2021 2:47,audio,dogs,negative,0,,,,,,,,,3/8/2021 2:47,March,,,
23355,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,indifferent,7/5/2020 16:33,audio,dogs,neutral,20,,,,,,,,,7/5/2020 16:33,July,,,
23356,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,want,1/31/2021 1:16,audio,dogs,positive,70,,,,,,,,,1/31/2021 1:16,January,,,
23357,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,want,5/26/2021 16:11,audio,dogs,positive,70,,,,,,,,,5/26/2021 16:11,May,,,
23358,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,heart,9/11/2020 22:05,audio,dogs,positive,60,,,,,,,,,9/11/2020 22:05,September,,,
23359,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,dislike,2/8/2021 15:08,audio,dogs,negative,10,,,,,,,,,2/8/2021 15:08,February,,,
23360,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,worried,4/21/2021 6:47,audio,dogs,negative,12,,,,,,,,,4/21/2021 6:47,April,,,
23362,5fefd228-c550-4023-b767-ec8aa62de850,adore,8/19/2020 12:28,video,cooking,positive,72,,,,,,,,,8/19/2020 12:28,August,,,
23363,5fefd228-c550-4023-b767-ec8aa62de850,adore,10/22/2020 2:42,video,cooking,positive,72,,,,,,,,,10/22/2020 2:42,October,,,
23364,5fefd228-c550-4023-b767-ec8aa62de850,cherish,6/17/2021 3:09,video,cooking,positive,70,,,,,,,,,6/17/2021 3:09,June,,,
23365,5fefd228-c550-4023-b767-ec8aa62de850,indifferent,9/30/2020 15:36,video,cooking,neutral,20,,,,,,,,,9/30/2020 15:36,September,,,
23366,5fefd228-c550-4023-b767-ec8aa62de850,adore,9/11/2020 9:55,video,cooking,positive,72,,,,,,,,,9/11/2020 9:55,September,,,
23367,5fefd228-c550-4023-b767-ec8aa62de850,disgust,2/13/2021 1:06,video,cooking,negative,0,,,,,,,,,2/13/2021 1:06,February,,,
23368,5fefd228-c550-4023-b767-ec8aa62de850,heart,1/16/2021 23:32,video,cooking,positive,60,,,,,,,,,1/16/2021 23:32,January,,,
23369,5fefd228-c550-4023-b767-ec8aa62de850,dislike,11/19/2020 16:10,video,cooking,negative,10,,,,,,,,,11/19/2020 16:10,November,,,
23370,5fefd228-c550-4023-b767-ec8aa62de850,adore,1/27/2021 22:35,video,cooking,positive,72,,,,,,,,,1/27/2021 22:35,January,,,
23371,5fefd228-c550-4023-b767-ec8aa62de850,heart,5/28/2021 15:31,video,cooking,positive,60,,,,,,,,,5/28/2021 15:31,May,,,
23372,5fefd228-c550-4023-b767-ec8aa62de850,cherish,8/24/2020 5:00,video,cooking,positive,70,,,,,,,,,8/24/2020 5:00,August,,,
23373,5fefd228-c550-4023-b767-ec8aa62de850,disgust,12/3/2020 3:46,video,cooking,negative,0,,,,,,,,,12/3/2020 3:46,December,,,
23374,5fefd228-c550-4023-b767-ec8aa62de850,like,12/20/2020 18:32,video,cooking,positive,50,,,,,,,,,12/20/2020 18:32,December,,,
23375,5fefd228-c550-4023-b767-ec8aa62de850,hate,7/5/2020 6:42,video,cooking,negative,5,,,,,,,,,7/5/2020 6:42,July,,,
23376,5fefd228-c550-4023-b767-ec8aa62de850,adore,5/19/2021 17:10,video,cooking,positive,72,,,,,,,,,5/19/2021 17:10,May,,,
23377,5fefd228-c550-4023-b767-ec8aa62de850,disgust,7/30/2020 17:11,video,cooking,negative,0,,,,,,,,,7/30/2020 17:11,July,,,
23378,5fefd228-c550-4023-b767-ec8aa62de850,interested,6/14/2021 14:39,video,cooking,positive,30,,,,,,,,,6/14/2021 14:39,June,,,
23379,5fefd228-c550-4023-b767-ec8aa62de850,hate,7/29/2020 18:06,video,cooking,negative,5,,,,,,,,,7/29/2020 18:06,July,,,
23380,5fefd228-c550-4023-b767-ec8aa62de850,scared,2/26/2021 11:03,video,cooking,negative,15,,,,,,,,,2/26/2021 11:03,February,,,
23381,5fefd228-c550-4023-b767-ec8aa62de850,love,3/20/2021 12:53,video,cooking,positive,65,,,,,,,,,3/20/2021 12:53,March,,,
23382,5fefd228-c550-4023-b767-ec8aa62de850,intrigued,12/24/2020 2:45,video,cooking,positive,45,,,,,,,,,12/24/2020 2:45,December,,,
23383,5fefd228-c550-4023-b767-ec8aa62de850,intrigued,3/18/2021 12:47,video,cooking,positive,45,,,,,,,,,3/18/2021 12:47,March,,,
23384,5fefd228-c550-4023-b767-ec8aa62de850,scared,4/1/2021 9:33,video,cooking,negative,15,,,,,,,,,4/1/2021 9:33,April,,,
23385,5fefd228-c550-4023-b767-ec8aa62de850,like,4/12/2021 17:35,video,cooking,positive,50,,,,,,,,,4/12/2021 17:35,April,,,
23386,5fefd228-c550-4023-b767-ec8aa62de850,love,12/31/2020 17:46,video,cooking,positive,65,,,,,,,,,12/31/2020 17:46,December,,,
23387,5fefd228-c550-4023-b767-ec8aa62de850,interested,9/23/2020 1:18,video,cooking,positive,30,,,,,,,,,9/23/2020 1:18,September,,,
23388,5fefd228-c550-4023-b767-ec8aa62de850,interested,7/31/2020 14:04,video,cooking,positive,30,,,,,,,,,7/31/2020 14:04,July,,,
23389,5fefd228-c550-4023-b767-ec8aa62de850,love,10/20/2020 6:48,video,cooking,positive,65,,,,,,,,,10/20/2020 6:48,October,,,
23390,5fefd228-c550-4023-b767-ec8aa62de850,disgust,7/1/2020 20:34,video,cooking,negative,0,,,,,,,,,7/1/2020 20:34,July,,,
23391,5fefd228-c550-4023-b767-ec8aa62de850,intrigued,11/10/2020 6:22,video,cooking,positive,45,,,,,,,,,11/10/2020 6:22,November,,,
23392,5fefd228-c550-4023-b767-ec8aa62de850,heart,4/2/2021 14:54,video,cooking,positive,60,,,,,,,,,4/2/2021 14:54,April,,,
23393,5fefd228-c550-4023-b767-ec8aa62de850,disgust,10/5/2020 3:35,video,cooking,negative,0,,,,,,,,,10/5/2020 3:35,October,,,
23394,5fefd228-c550-4023-b767-ec8aa62de850,like,1/26/2021 20:28,video,cooking,positive,50,,,,,,,,,1/26/2021 20:28,January,,,
23395,5fefd228-c550-4023-b767-ec8aa62de850,cherish,12/8/2020 5:08,video,cooking,positive,70,,,,,,,,,12/8/2020 5:08,December,,,
23396,5fefd228-c550-4023-b767-ec8aa62de850,want,11/15/2020 19:59,video,cooking,positive,70,,,,,,,,,11/15/2020 19:59,November,,,
23397,5fefd228-c550-4023-b767-ec8aa62de850,worried,10/11/2020 0:38,video,cooking,negative,12,,,,,,,,,10/11/2020 0:38,October,,,
23398,5fefd228-c550-4023-b767-ec8aa62de850,peeking,2/16/2021 2:02,video,cooking,neutral,35,,,,,,,,,2/16/2021 2:02,February,,,
23399,5fefd228-c550-4023-b767-ec8aa62de850,scared,5/28/2021 10:39,video,cooking,negative,15,,,,,,,,,5/28/2021 10:39,May,,,
23400,5fefd228-c550-4023-b767-ec8aa62de850,indifferent,2/19/2021 8:16,video,cooking,neutral,20,,,,,,,,,2/19/2021 8:16,February,,,
23402,66af1757-534a-4ef9-a5a5-9d721e7c6c00,peeking,6/10/2021 14:04,audio,healthy eating,neutral,35,,,,,,,,,6/10/2021 14:04,June,,,
23403,66af1757-534a-4ef9-a5a5-9d721e7c6c00,worried,4/4/2021 21:23,audio,healthy eating,negative,12,,,,,,,,,4/4/2021 21:23,April,,,
23404,66af1757-534a-4ef9-a5a5-9d721e7c6c00,heart,11/22/2020 2:54,audio,healthy eating,positive,60,,,,,,,,,11/22/2020 2:54,November,,,
23405,66af1757-534a-4ef9-a5a5-9d721e7c6c00,hate,3/25/2021 9:32,audio,healthy eating,negative,5,,,,,,,,,3/25/2021 9:32,March,,,
23406,66af1757-534a-4ef9-a5a5-9d721e7c6c00,worried,4/16/2021 1:28,audio,healthy eating,negative,12,,,,,,,,,4/16/2021 1:28,April,,,
23407,66af1757-534a-4ef9-a5a5-9d721e7c6c00,cherish,10/22/2020 6:11,audio,healthy eating,positive,70,,,,,,,,,10/22/2020 6:11,October,,,
23408,66af1757-534a-4ef9-a5a5-9d721e7c6c00,hate,7/14/2020 13:24,audio,healthy eating,negative,5,,,,,,,,,7/14/2020 13:24,July,,,
23409,66af1757-534a-4ef9-a5a5-9d721e7c6c00,like,11/18/2020 16:01,audio,healthy eating,positive,50,,,,,,,,,11/18/2020 16:01,November,,,
23410,66af1757-534a-4ef9-a5a5-9d721e7c6c00,peeking,12/10/2020 6:33,audio,healthy eating,neutral,35,,,,,,,,,12/10/2020 6:33,December,,,
23411,66af1757-534a-4ef9-a5a5-9d721e7c6c00,peeking,2/6/2021 15:17,audio,healthy eating,neutral,35,,,,,,,,,2/6/2021 15:17,February,,,
23412,66af1757-534a-4ef9-a5a5-9d721e7c6c00,want,12/20/2020 15:00,audio,healthy eating,positive,70,,,,,,,,,12/20/2020 15:00,December,,,
23413,66af1757-534a-4ef9-a5a5-9d721e7c6c00,peeking,8/1/2020 10:37,audio,healthy eating,neutral,35,,,,,,,,,8/1/2020 10:37,August,,,
23414,66af1757-534a-4ef9-a5a5-9d721e7c6c00,want,1/18/2021 18:46,audio,healthy eating,positive,70,,,,,,,,,1/18/2021 18:46,January,,,
23415,66af1757-534a-4ef9-a5a5-9d721e7c6c00,want,6/6/2021 17:12,audio,healthy eating,positive,70,,,,,,,,,6/6/2021 17:12,June,,,
23416,66af1757-534a-4ef9-a5a5-9d721e7c6c00,scared,10/9/2020 14:08,audio,healthy eating,negative,15,,,,,,,,,10/9/2020 14:08,October,,,
23417,66af1757-534a-4ef9-a5a5-9d721e7c6c00,indifferent,10/27/2020 20:27,audio,healthy eating,neutral,20,,,,,,,,,10/27/2020 20:27,October,,,
23418,66af1757-534a-4ef9-a5a5-9d721e7c6c00,cherish,5/7/2021 13:10,audio,healthy eating,positive,70,,,,,,,,,5/7/2021 13:10,May,,,
23419,66af1757-534a-4ef9-a5a5-9d721e7c6c00,intrigued,2/4/2021 12:43,audio,healthy eating,positive,45,,,,,,,,,2/4/2021 12:43,February,,,
23420,66af1757-534a-4ef9-a5a5-9d721e7c6c00,disgust,5/24/2021 19:00,audio,healthy eating,negative,0,,,,,,,,,5/24/2021 19:00,May,,,
23421,66af1757-534a-4ef9-a5a5-9d721e7c6c00,adore,11/9/2020 22:04,audio,healthy eating,positive,72,,,,,,,,,11/9/2020 22:04,November,,,
23422,66af1757-534a-4ef9-a5a5-9d721e7c6c00,cherish,4/30/2021 7:05,audio,healthy eating,positive,70,,,,,,,,,4/30/2021 7:05,April,,,
23423,66af1757-534a-4ef9-a5a5-9d721e7c6c00,interested,2/13/2021 2:38,audio,healthy eating,positive,30,,,,,,,,,2/13/2021 2:38,February,,,
23424,66af1757-534a-4ef9-a5a5-9d721e7c6c00,scared,11/1/2020 5:31,audio,healthy eating,negative,15,,,,,,,,,11/1/2020 5:31,November,,,
23426,2771fa81-b26c-4e11-86ac-90e85faf4981,scared,1/12/2021 19:42,video,dogs,negative,15,,,,,,,,,1/12/2021 19:42,January,,,
23427,2771fa81-b26c-4e11-86ac-90e85faf4981,dislike,7/5/2020 8:31,video,dogs,negative,10,,,,,,,,,7/5/2020 8:31,July,,,
23428,2771fa81-b26c-4e11-86ac-90e85faf4981,hate,4/24/2021 3:30,video,dogs,negative,5,,,,,,,,,4/24/2021 3:30,April,,,
23429,2771fa81-b26c-4e11-86ac-90e85faf4981,hate,9/30/2020 21:04,video,dogs,negative,5,,,,,,,,,9/30/2020 21:04,September,,,
23430,2771fa81-b26c-4e11-86ac-90e85faf4981,heart,8/17/2020 18:45,video,dogs,positive,60,,,,,,,,,8/17/2020 18:45,August,,,
23431,2771fa81-b26c-4e11-86ac-90e85faf4981,adore,9/3/2020 22:52,video,dogs,positive,72,,,,,,,,,9/3/2020 22:52,September,,,
23432,2771fa81-b26c-4e11-86ac-90e85faf4981,scared,4/25/2021 5:28,video,dogs,negative,15,,,,,,,,,4/25/2021 5:28,April,,,
23433,2771fa81-b26c-4e11-86ac-90e85faf4981,cherish,7/9/2020 6:25,video,dogs,positive,70,,,,,,,,,7/9/2020 6:25,July,,,
23434,2771fa81-b26c-4e11-86ac-90e85faf4981,hate,10/15/2020 20:22,video,dogs,negative,5,,,,,,,,,10/15/2020 20:22,October,,,
23435,2771fa81-b26c-4e11-86ac-90e85faf4981,dislike,11/8/2020 7:22,video,dogs,negative,10,,,,,,,,,11/8/2020 7:22,November,,,
23436,2771fa81-b26c-4e11-86ac-90e85faf4981,indifferent,7/5/2020 18:35,video,dogs,neutral,20,,,,,,,,,7/5/2020 18:35,July,,,
23437,2771fa81-b26c-4e11-86ac-90e85faf4981,worried,1/19/2021 11:14,video,dogs,negative,12,,,,,,,,,1/19/2021 11:14,January,,,
23438,2771fa81-b26c-4e11-86ac-90e85faf4981,interested,11/19/2020 12:19,video,dogs,positive,30,,,,,,,,,11/19/2020 12:19,November,,,
23439,2771fa81-b26c-4e11-86ac-90e85faf4981,disgust,3/18/2021 11:38,video,dogs,negative,0,,,,,,,,,3/18/2021 11:38,March,,,
23440,2771fa81-b26c-4e11-86ac-90e85faf4981,love,9/21/2020 6:20,video,dogs,positive,65,,,,,,,,,9/21/2020 6:20,September,,,
23441,2771fa81-b26c-4e11-86ac-90e85faf4981,scared,6/4/2021 17:46,video,dogs,negative,15,,,,,,,,,6/4/2021 17:46,June,,,
23442,2771fa81-b26c-4e11-86ac-90e85faf4981,worried,8/23/2020 3:53,video,dogs,negative,12,,,,,,,,,8/23/2020 3:53,August,,,
23443,2771fa81-b26c-4e11-86ac-90e85faf4981,peeking,4/14/2021 18:51,video,dogs,neutral,35,,,,,,,,,4/14/2021 18:51,April,,,
23444,2771fa81-b26c-4e11-86ac-90e85faf4981,disgust,2/27/2021 18:27,video,dogs,negative,0,,,,,,,,,2/27/2021 18:27,February,,,
23445,2771fa81-b26c-4e11-86ac-90e85faf4981,worried,5/18/2021 13:39,video,dogs,negative,12,,,,,,,,,5/18/2021 13:39,May,,,
23446,2771fa81-b26c-4e11-86ac-90e85faf4981,heart,8/18/2020 4:37,video,dogs,positive,60,,,,,,,,,8/18/2020 4:37,August,,,
23448,3b448410-dd36-4e79-bf4a-ba07814b308e,want,3/30/2021 7:08,video,travel,positive,70,,,,,,,,,3/30/2021 7:08,March,,,
23449,3b448410-dd36-4e79-bf4a-ba07814b308e,dislike,5/6/2021 3:25,video,travel,negative,10,,,,,,,,,5/6/2021 3:25,May,,,
23450,3b448410-dd36-4e79-bf4a-ba07814b308e,scared,7/20/2020 15:30,video,travel,negative,15,,,,,,,,,7/20/2020 15:30,July,,,
23452,a03b3048-776e-4925-a52e-f6b1760a1be4,cherish,8/3/2020 11:02,photo,education,positive,70,,,,,,,,,8/3/2020 11:02,August,,,
23453,a03b3048-776e-4925-a52e-f6b1760a1be4,like,2/12/2021 10:55,photo,education,positive,50,,,,,,,,,2/12/2021 10:55,February,,,
23454,a03b3048-776e-4925-a52e-f6b1760a1be4,indifferent,5/15/2021 4:04,photo,education,neutral,20,,,,,,,,,5/15/2021 4:04,May,,,
23455,a03b3048-776e-4925-a52e-f6b1760a1be4,indifferent,9/7/2020 22:19,photo,education,neutral,20,,,,,,,,,9/7/2020 22:19,September,,,
23456,a03b3048-776e-4925-a52e-f6b1760a1be4,peeking,7/2/2020 2:51,photo,education,neutral,35,,,,,,,,,7/2/2020 2:51,July,,,
23457,a03b3048-776e-4925-a52e-f6b1760a1be4,indifferent,8/23/2020 0:03,photo,education,neutral,20,,,,,,,,,8/23/2020 0:03,August,,,
23458,a03b3048-776e-4925-a52e-f6b1760a1be4,cherish,6/17/2021 4:26,photo,education,positive,70,,,,,,,,,6/17/2021 4:26,June,,,
23459,a03b3048-776e-4925-a52e-f6b1760a1be4,peeking,3/10/2021 8:52,photo,education,neutral,35,,,,,,,,,3/10/2021 8:52,March,,,
23460,a03b3048-776e-4925-a52e-f6b1760a1be4,cherish,5/17/2021 21:59,photo,education,positive,70,,,,,,,,,5/17/2021 21:59,May,,,
23461,a03b3048-776e-4925-a52e-f6b1760a1be4,peeking,12/28/2020 18:01,photo,education,neutral,35,,,,,,,,,12/28/2020 18:01,December,,,
23462,a03b3048-776e-4925-a52e-f6b1760a1be4,cherish,3/21/2021 22:58,photo,education,positive,70,,,,,,,,,3/21/2021 22:58,March,,,
23463,a03b3048-776e-4925-a52e-f6b1760a1be4,interested,5/3/2021 0:49,photo,education,positive,30,,,,,,,,,5/3/2021 0:49,May,,,
23464,a03b3048-776e-4925-a52e-f6b1760a1be4,super love,12/4/2020 3:07,photo,education,positive,75,,,,,,,,,12/4/2020 3:07,December,,,
23465,a03b3048-776e-4925-a52e-f6b1760a1be4,indifferent,3/31/2021 17:20,photo,education,neutral,20,,,,,,,,,3/31/2021 17:20,March,,,
